Dataset,Gene_ID,Gene_Length,Num_Exons,Num_Introns,Avg_Exon_Length,Avg_Intron_Length,Coding_Ratio,GC_Content
Pepper,evm.TU.Pepper.v.1.55.chr12.21,1437,2,1,612.0,213.0,0.8517745302713987,0.35977731384829503
Pepper,evm.TU.Pepper.v.1.55.chr12.22,241,1,0,241.0,0.0,1.0,0.3941908713692946
Pepper,evm.TU.Pepper.v.1.55.chr12.23,1484,3,2,354.0,211.0,0.715633423180593,0.37129380053908356
Pepper,evm.TU.Pepper.v.1.55.chr12.24,508,2,1,201.0,106.0,0.7913385826771654,0.4153543307086614
Pepper,evm.TU.Pepper.v.1.55.chr12.25,5423,4,3,690.0,887.6666666666666,0.5089433892679329,0.3156924211690946
Pepper,evm.TU.Pepper.v.1.55.chr12.26,2401,5,4,200.4,349.75,0.417326114119117,0.36484798000832985
Pepper,evm.TU.Pepper.v.1.55.chr12.27,3805,2,1,1851.0,103.0,0.9729303547963206,0.39316688567674113
Pepper,evm.TU.Pepper.v.1.55.chr12.28,839,2,1,379.5,80.0,0.9046483909415971,0.37187127532777114
Pepper,evm.TU.Pepper.v.1.55.chr12.29,6345,5,4,817.8,564.0,0.6444444444444445,0.3645390070921986
Pepper,evm.TU.Pepper.v.1.55.chr12.30,5893,5,4,825.6,441.25,0.7004921092821992,0.3702698116409299
Pepper,evm.TU.Pepper.v.1.55.chr12.31,3755,6,5,394.5,277.6,0.6303595206391478,0.3762982689747004
Pepper,evm.TU.Pepper.v.1.55.chr12.32,14441,9,8,612.6666666666666,1115.875,0.38182951319160724,0.31154352191676477
Pepper,evm.TU.Pepper.v.1.55.chr12.33,2999,6,5,382.8333333333333,140.4,0.7659219739913304,0.4251417139046349
Pepper,evm.TU.Pepper.v.1.55.chr12.34,1550,3,2,210.0,460.0,0.4064516129032258,0.4012903225806452
Pepper,evm.TU.Pepper.v.1.55.chr12.35,1215,3,2,320.0,127.5,0.7901234567901234,0.41646090534979424
Pepper,evm.TU.Pepper.v.1.55.chr12.36,2865,4,3,380.25,448.0,0.5308900523560209,0.4258289703315881
Pepper,evm.TU.Pepper.v.1.55.chr12.37,3569,4,3,438.75,604.6666666666666,0.49173437937797704,0.39562902773886244
Pepper,evm.TU.Pepper.v.1.55.chr12.38,1110,3,2,149.0,331.5,0.4027027027027027,0.3810810810810811
Pepper,evm.TU.Pepper.v.1.55.chr12.39,3674,3,2,958.0,400.0,0.7822536744692433,0.39929232444202506
Pepper,evm.TU.Pepper.v.1.55.chr12.40,2731,5,4,405.6,175.75,0.7425851336506774,0.380080556572684
Pepper,evm.TU.Pepper.v.1.55.chr12.41,4670,5,4,801.6,165.5,0.8582441113490364,0.38265524625267666
Pepper,evm.TU.Pepper.v.1.55.chr12.42,3503,6,5,430.0,184.6,0.7365115615186982,0.3805309734513274
Pepper,evm.TU.Pepper.v.1.55.chr12.43,3262,5,4,522.6,162.25,0.8010423053341508,0.38626609442060084
Pepper,evm.TU.Pepper.v.1.55.chr12.44,980,2,1,432.0,116.0,0.8816326530612245,0.3510204081632653
Pepper,evm.TU.Pepper.v.1.55.chr12.45,3841,5,4,689.4,98.5,0.897422546211924,0.39416818536839365
Pepper,evm.TU.Pepper.v.1.55.chr12.46,4141,7,6,487.7142857142857,121.16666666666667,0.8244385414151171,0.404974643805844
Pepper,evm.TU.Pepper.v.1.55.chr12.47,4920,3,2,1291.0,523.5,0.7871951219512195,0.3863821138211382
Pepper,evm.TU.Pepper.v.1.55.chr12.48,3832,2,1,1864.5,103.0,0.9731210855949896,0.3890918580375783
Pepper,evm.TU.Pepper.v.1.55.chr12.49,917,3,2,224.0,122.5,0.732824427480916,0.3925845147219193
Pepper,evm.TU.Pepper.v.1.55.chr12.50,1261,2,1,592.5,76.0,0.9397303727200634,0.40681998413957177
Pepper,evm.TU.Pepper.v.1.55.chr12.51,4088,3,2,1253.0,164.5,0.9195205479452054,0.40459882583170254
Pepper,evm.TU.Pepper.v.1.55.chr05.1,1452,1,0,1452.0,0.0,1.0,0.40771349862258954
Pepper,evm.TU.Pepper.v.1.55.chr05.2,1431,1,0,1431.0,0.0,1.0,0.5150244584206848
Pepper,evm.TU.Pepper.v.1.55.chr05.3,804,1,0,804.0,0.0,1.0,0.39427860696517414
Pepper,evm.TU.Pepper.v.1.55.chr05.4,2586,1,0,2586.0,0.0,1.0,0.42923433874709976
Pepper,evm.TU.Pepper.v.1.55.chr05.5,1338,3,2,355.0,136.5,0.7959641255605381,0.4289985052316891
Pepper,evm.TU.Pepper.v.1.55.chr05.6,1051,2,1,481.5,88.0,0.9162702188392008,0.38629876308277833
Pepper,evm.TU.Pepper.v.1.55.chr05.7,2526,1,0,2526.0,0.0,1.0,0.4156769596199525
Pepper,evm.TU.Pepper.v.1.55.chr05.8,2550,1,0,2550.0,0.0,1.0,0.4192156862745098
Pepper,evm.TU.Pepper.v.1.55.chr05.9,4131,2,1,1998.0,135.0,0.9673202614379085,0.4195110142822561
Pepper,evm.TU.Pepper.v.1.55.chr05.10,1731,2,1,783.0,165.0,0.9046793760831889,0.37666088965915656
Pepper,evm.TU.Pepper.v.1.55.chr05.11,7796,3,2,1212.0,2080.0,0.4663930220625962,0.3659569009748589
Pepper,evm.TU.Pepper.v.1.55.chr05.12,2423,6,5,246.5,188.8,0.6104003301692117,0.3834089971110194
Pepper,evm.TU.Pepper.v.1.55.chr05.13,3188,2,1,541.5,2105.0,0.339711417816813,0.37452948557089083
Pepper,evm.TU.Pepper.v.1.55.chr05.14,2724,1,0,2724.0,0.0,1.0,0.3880323054331865
Pepper,evm.TU.Pepper.v.1.55.chr05.15,2403,1,0,2403.0,0.0,1.0,0.38451935081148564
Pepper,evm.TU.Pepper.v.1.55.chr05.16,10022,5,4,458.4,1932.5,0.22869686689283575,0.338654959090002
Pepper,evm.TU.Pepper.v.1.55.chr05.17,5918,6,5,501.0,582.4,0.5079418722541399,0.3768164920581277
Pepper,evm.TU.Pepper.v.1.55.chr05.18,6270,4,3,478.5,1452.0,0.30526315789473685,0.3385964912280702
Pepper,evm.TU.Pepper.v.1.55.chr05.19,2660,3,2,269.0,926.5,0.30338345864661653,0.39586466165413536
Pepper,evm.TU.Pepper.v.1.55.chr05.20,2652,3,2,381.0,754.5,0.4309954751131222,0.3778280542986425
Pepper,evm.TU.Pepper.v.1.55.chr05.21,2519,4,3,463.5,221.66666666666666,0.7360063517268758,0.4009527590313616
Pepper,evm.TU.Pepper.v.1.55.chr05.22,1292,2,1,354.0,584.0,0.5479876160990712,0.35835913312693496
Pepper,evm.TU.Pepper.v.1.55.chr05.23,2562,1,0,2562.0,0.0,1.0,0.4020296643247463
Pepper,evm.TU.Pepper.v.1.55.chr05.24,994,2,1,339.0,316.0,0.682092555331992,0.3380281690140845
Pepper,evm.TU.Pepper.v.1.55.chr05.25,2913,2,1,1281.0,351.0,0.8795056642636457,0.40267765190525234
Pepper,evm.TU.Pepper.v.1.55.chr05.26,2583,1,0,2583.0,0.0,1.0,0.4126984126984127
Pepper,evm.TU.Pepper.v.1.55.chr05.27,2264,5,4,321.0,164.75,0.708922261484099,0.41872791519434627
Pepper,evm.TU.Pepper.v.1.55.chr05.28,2568,1,0,2568.0,0.0,1.0,0.4069314641744548
Pepper,evm.TU.Pepper.v.1.55.chr05.29,2574,1,0,2574.0,0.0,1.0,0.4094794094794095
Pepper,evm.TU.Pepper.v.1.55.chr05.30,2565,1,0,2565.0,0.0,1.0,0.40428849902534114
Pepper,evm.TU.Pepper.v.1.55.chr05.31,2900,4,3,250.5,632.6666666666666,0.34551724137931034,0.383448275862069
Pepper,evm.TU.Pepper.v.1.55.chr05.32,1837,3,2,394.0,327.5,0.643440391943386,0.38214480130647793
Pepper,evm.TU.Pepper.v.1.55.chr05.33,2036,2,1,967.5,101.0,0.9503929273084479,0.3934184675834971
Pepper,evm.TU.Pepper.v.1.55.chr05.34,13708,6,5,740.5,1853.0,0.32411730376422526,0.33805077327108257
Pepper,evm.TU.Pepper.v.1.55.chr05.35,696,2,1,292.5,111.0,0.8405172413793104,0.3505747126436782
Pepper,evm.TU.Pepper.v.1.55.chr05.36,2010,3,2,541.0,193.5,0.8074626865671641,0.3776119402985075
Pepper,evm.TU.Pepper.v.1.55.chr05.37,1068,2,1,460.5,147.0,0.8623595505617978,0.3661048689138577
Pepper,evm.TU.Pepper.v.1.55.chr05.38,687,1,0,687.0,0.0,1.0,0.4090247452692867
Pepper,evm.TU.Pepper.v.1.55.chr05.39,1905,2,1,904.5,96.0,0.9496062992125984,0.3921259842519685
Pepper,evm.TU.Pepper.v.1.55.chr05.40,1122,2,1,525.0,72.0,0.9358288770053476,0.3805704099821747
Pepper,evm.TU.Pepper.v.1.55.chr05.41,643,2,1,214.5,214.0,0.6671850699844479,0.3608087091757387
Pepper,evm.TU.Pepper.v.1.55.chr05.42,3047,4,3,429.75,442.6666666666667,0.5641614702986544,0.37282573022645227
Pepper,evm.TU.Pepper.v.1.55.chr05.43,12039,5,4,193.8,2767.5,0.08048841265885871,0.3532685438989949
Pepper,evm.TU.Pepper.v.1.55.chr05.44,4071,1,0,4071.0,0.0,1.0,0.4175878162613608
Pepper,evm.TU.Pepper.v.1.55.chr05.45,1698,3,2,302.0,396.0,0.5335689045936396,0.36808009422850413
Pepper,evm.TU.Pepper.v.1.55.chr05.46,10891,7,6,236.14285714285714,1539.6666666666667,0.15177669635478835,0.3542374437609035
Pepper,evm.TU.Pepper.v.1.55.chr05.47,6027,6,5,378.5,751.2,0.37680438028870084,0.3653558984569438
Pepper,evm.TU.Pepper.v.1.55.chr05.48,355,1,0,355.0,0.0,1.0,0.39436619718309857
Pepper,evm.TU.Pepper.v.1.55.chr05.49,3879,7,6,347.42857142857144,241.16666666666666,0.6269657128125805,0.37612786800721837
Pepper,evm.TU.Pepper.v.1.55.chr05.50,1260,5,4,189.6,78.0,0.7523809523809524,0.40476190476190477
Pepper,evm.TU.Pepper.v.1.55.chr05.51,1732,3,2,462.0,173.0,0.8002309468822171,0.38856812933025403
Pepper,evm.TU.Pepper.v.1.55.chr05.52,1550,2,1,534.0,482.0,0.6890322580645162,0.36838709677419357
Pepper,evm.TU.Pepper.v.1.55.chr05.53,2172,4,3,397.5,194.0,0.7320441988950276,0.36464088397790057
Pepper,evm.TU.Pepper.v.1.55.chr05.54,1087,3,2,271.0,137.0,0.7479300827966882,0.37534498620055196
Pepper,evm.TU.Pepper.v.1.55.chr05.55,324,1,0,324.0,0.0,1.0,0.3611111111111111
Pepper,evm.TU.Pepper.v.1.55.chr05.56,1020,2,1,492.0,36.0,0.9647058823529412,0.3862745098039216
Pepper,evm.TU.Pepper.v.1.55.chr05.57,7694,7,6,342.85714285714283,882.3333333333334,0.31193137509747854,0.362230309331947
Pepper,evm.TU.Pepper.v.1.55.chr05.58,2810,5,4,354.0,260.0,0.6298932384341637,0.36476868327402134
Pepper,evm.TU.Pepper.v.1.55.chr05.59,2546,4,3,522.75,151.66666666666666,0.8212882953652789,0.39552238805970147
Pepper,evm.TU.Pepper.v.1.55.chr05.60,591,1,0,591.0,0.0,1.0,0.35194585448392557
Pepper,evm.TU.Pepper.v.1.55.chr05.61,864,2,1,376.5,111.0,0.8715277777777778,0.3726851851851852
Pepper,evm.TU.Pepper.v.1.55.chr05.62,13992,12,11,301.5,943.0909090909091,0.2585763293310463,0.3664236706689537
Pepper,evm.TU.Pepper.v.1.55.chr05.63,14838,18,17,247.16666666666666,611.1176470588235,0.29983825313384554,0.40295188030731904
Pepper,evm.TU.Pepper.v.1.55.chr05.64,2809,2,1,1132.5,544.0,0.8063367746529014,0.3777144891420434
Pepper,evm.TU.Pepper.v.1.55.chr05.65,1126,2,1,487.5,151.0,0.8658969804618117,0.3978685612788632
Pepper,evm.TU.Pepper.v.1.55.chr05.66,758,2,1,342.0,74.0,0.9023746701846965,0.4076517150395778
Pepper,evm.TU.Pepper.v.1.55.chr05.67,2655,4,3,420.0,325.0,0.632768361581921,0.35480225988700564
Pepper,evm.TU.Pepper.v.1.55.chr05.68,4757,2,1,2065.5,626.0,0.868404456590288,0.3783897414336767
Pepper,evm.TU.Pepper.v.1.55.chr05.69,10394,3,2,1409.0,3083.5,0.4066769289974986,0.3571291129497787
Pepper,evm.TU.Pepper.v.1.55.chr05.70,17859,7,6,694.2857142857143,2166.5,0.27213169830337647,0.3324374265076432
Pepper,evm.TU.Pepper.v.1.55.chr05.71,1664,5,4,208.8,155.0,0.6274038461538461,0.38521634615384615
Pepper,evm.TU.Pepper.v.1.55.chr05.72,2265,3,2,695.0,90.0,0.9205298013245033,0.3973509933774834
Pepper,evm.TU.Pepper.v.1.55.chr05.73,2217,1,0,2217.0,0.0,1.0,0.39783491204330174
Pepper,evm.TU.Pepper.v.1.55.chr05.74,1932,3,2,591.0,79.5,0.9177018633540373,0.40424430641821946
Pepper,evm.TU.Pepper.v.1.55.chr05.75,11740,3,2,1052.0,4292.0,0.26882453151618396,0.34667802385008517
Pepper,evm.TU.Pepper.v.1.55.chr05.76,5929,4,3,785.25,929.3333333333334,0.5297689323663349,0.35334795075054815
Pepper,evm.TU.Pepper.v.1.55.chr05.77,527,2,1,194.5,138.0,0.7381404174573055,0.38140417457305503
Pepper,evm.TU.Pepper.v.1.55.chr05.78,1920,3,2,366.0,411.0,0.571875,0.40208333333333335
Pepper,evm.TU.Pepper.v.1.55.chr05.79,765,2,1,337.5,90.0,0.8823529411764706,0.4065359477124183
Pepper,evm.TU.Pepper.v.1.55.chr05.80,1313,3,2,375.0,94.0,0.8568164508758568,0.39223153084539225
Pepper,evm.TU.Pepper.v.1.55.chr05.81,1147,2,1,537.0,73.0,0.9363557105492589,0.4027898866608544
Pepper,evm.TU.Pepper.v.1.55.chr05.82,7648,6,5,455.0,983.6,0.3569560669456067,0.36532426778242677
Pepper,evm.TU.Pepper.v.1.55.chr05.83,1801,5,4,301.2,73.75,0.8362021099389229,0.390893947806774
Pepper,evm.TU.Pepper.v.1.55.chr05.84,10202,7,6,638.5714285714286,955.3333333333334,0.4381493824740247,0.3537541658498334
Pepper,evm.TU.Pepper.v.1.55.chr05.85,777,1,0,777.0,0.0,1.0,0.41827541827541825
Pepper,evm.TU.Pepper.v.1.55.chr05.86,1689,3,2,493.0,105.0,0.8756660746003553,0.40082889283599765
Pepper,evm.TU.Pepper.v.1.55.chr02.1,2312,3,2,195.0,863.5,0.2530276816608997,0.35899653979238755
Pepper,evm.TU.Pepper.v.1.55.chr02.2,622,1,0,622.0,0.0,1.0,0.39228295819935693
Pepper,evm.TU.Pepper.v.1.55.chr02.3,2598,1,0,2598.0,0.0,1.0,0.3872209391839877
Pepper,evm.TU.Pepper.v.1.55.chr02.4,2174,2,1,1042.5,89.0,0.9590616375344986,0.3886844526218951
Pepper,evm.TU.Pepper.v.1.55.chr02.5,2048,3,2,335.0,521.5,0.49072265625,0.38330078125
Pepper,evm.TU.Pepper.v.1.55.chr02.6,1615,4,3,319.5,112.33333333333333,0.7913312693498452,0.41857585139318887
Pepper,evm.TU.Pepper.v.1.55.chr02.7,762,1,0,762.0,0.0,1.0,0.38451443569553806
Pepper,evm.TU.Pepper.v.1.55.chr02.8,1388,2,1,280.5,827.0,0.404178674351585,0.39913544668587897
Pepper,evm.TU.Pepper.v.1.55.chr02.9,333,1,0,333.0,0.0,1.0,0.36036036036036034
Pepper,evm.TU.Pepper.v.1.55.chr02.10,2841,1,0,2841.0,0.0,1.0,0.41217881027807113
Pepper,evm.TU.Pepper.v.1.55.chr02.11,2823,1,0,2823.0,0.0,1.0,0.4155154091392136
Pepper,evm.TU.Pepper.v.1.55.chr02.12,1797,2,1,844.5,108.0,0.9398998330550918,0.41958820255982193
Pepper,evm.TU.Pepper.v.1.55.chr02.13,2458,4,3,495.75,158.33333333333334,0.8067534580960131,0.419446704637917
Pepper,evm.TU.Pepper.v.1.55.chr02.14,3776,2,1,1837.5,101.0,0.9732521186440678,0.4033368644067797
Pepper,evm.TU.Pepper.v.1.55.chr02.15,6942,5,4,747.0,801.75,0.5380293863439931,0.3713627196773264
Pepper,evm.TU.Pepper.v.1.55.chr02.16,6397,5,4,744.0,669.25,0.5815225887134594,0.35876191964983584
Pepper,evm.TU.Pepper.v.1.55.chr02.17,2790,1,0,2790.0,0.0,1.0,0.3903225806451613
Pepper,evm.TU.Pepper.v.1.55.chr02.18,2547,1,0,2547.0,0.0,1.0,0.4189242245779348
Pepper,evm.TU.Pepper.v.1.55.chr02.19,4641,3,2,1246.0,451.5,0.8054298642533937,0.36177547942253824
Pepper,evm.TU.Pepper.v.1.55.chr06.1,1707,1,0,1707.0,0.0,1.0,0.393087287639133
Pepper,evm.TU.Pepper.v.1.55.chr06.2,3768,3,2,1225.0,46.5,0.9753184713375797,0.39543524416135883
Pepper,evm.TU.Pepper.v.1.55.chr06.3,4100,6,5,457.0,271.6,0.6687804878048781,0.3719512195121951
Pepper,evm.TU.Pepper.v.1.55.chr06.4,3876,8,7,242.625,276.42857142857144,0.5007739938080495,0.39241486068111453
Pepper,evm.TU.Pepper.v.1.55.chr06.5,756,3,2,200.0,78.0,0.7936507936507936,0.40343915343915343
Pepper,evm.TU.Pepper.v.1.55.chr06.6,650,3,2,156.0,91.0,0.72,0.37846153846153846
Pepper,evm.TU.Pepper.v.1.55.chr06.7,1990,2,1,955.5,79.0,0.9603015075376884,0.3773869346733668
Pepper,evm.TU.Pepper.v.1.55.chr06.8,697,3,2,149.0,125.0,0.6413199426111909,0.37733142037302725
Pepper,evm.TU.Pepper.v.1.55.chr06.9,2105,4,3,437.25,118.66666666666667,0.8308788598574822,0.39477434679334916
Pepper,evm.TU.Pepper.v.1.55.chr06.10,991,3,2,269.0,92.0,0.8143289606458123,0.38042381432896066
Pepper,evm.TU.Pepper.v.1.55.chr06.11,1006,2,1,447.0,112.0,0.8886679920477137,0.39165009940357853
Pepper,evm.TU.Pepper.v.1.55.chr06.12,2461,5,4,351.6,175.75,0.7143437626980902,0.3852092645266152
Pepper,evm.TU.Pepper.v.1.55.chr06.13,498,1,0,498.0,0.0,1.0,0.39357429718875503
Pepper,evm.TU.Pepper.v.1.55.chr06.14,6674,4,3,485.25,1577.6666666666667,0.29083008690440515,0.35885525921486366
Pepper,evm.TU.Pepper.v.1.55.chr06.15,3080,5,4,307.2,386.0,0.4987012987012987,0.37857142857142856
Pepper,evm.TU.Pepper.v.1.55.chr06.16,2442,2,1,975.0,492.0,0.7985257985257985,0.38493038493038495
Pepper,evm.TU.Pepper.v.1.55.chr06.17,2694,5,4,336.6,252.75,0.6247216035634744,0.38158871566443947
Pepper,evm.TU.Pepper.v.1.55.chr06.18,2349,2,1,1102.5,144.0,0.9386973180076629,0.38058748403575987
Pepper,evm.TU.Pepper.v.1.55.chr06.19,1338,1,0,1338.0,0.0,1.0,0.3774289985052317
Pepper,evm.TU.Pepper.v.1.55.chr06.20,658,2,1,291.0,76.0,0.8844984802431611,0.4072948328267477
Pepper,evm.TU.Pepper.v.1.55.chr06.21,880,3,2,242.0,77.0,0.825,0.3931818181818182
Pepper,evm.TU.Pepper.v.1.55.chr06.22,2326,3,2,694.0,122.0,0.8950988822012038,0.3886500429922614
Pepper,evm.TU.Pepper.v.1.55.chr06.23,1625,2,1,768.0,89.0,0.9452307692307692,0.38153846153846155
Pepper,evm.TU.Pepper.v.1.55.chr06.24,2882,5,4,507.0,86.75,0.8795975017349064,0.38549618320610685
Pepper,evm.TU.Pepper.v.1.55.chr06.25,714,1,0,714.0,0.0,1.0,0.39355742296918766
Pepper,evm.TU.Pepper.v.1.55.chr06.26,498,1,0,498.0,0.0,1.0,0.39357429718875503
Pepper,evm.TU.Pepper.v.1.55.chr06.27,2152,3,2,570.0,221.0,0.7946096654275093,0.37732342007434944
Pepper,evm.TU.Pepper.v.1.55.chr06.28,5256,11,10,284.45454545454544,212.7,0.5953196347031964,0.3822298325722983
Pepper,evm.TU.Pepper.v.1.55.chr06.29,4493,3,2,1273.0,337.0,0.8499888715780103,0.3750278210549744
Pepper,evm.TU.Pepper.v.1.55.chr06.30,1907,3,2,558.0,116.5,0.8778185631882538,0.38280020975353957
Pepper,evm.TU.Pepper.v.1.55.chr06.31,3805,2,1,1863.0,79.0,0.9792378449408673,0.39132720105124835
Pepper,evm.TU.Pepper.v.1.55.chr06.32,2698,2,1,1245.0,208.0,0.9229058561897702,0.3758339510748703
Pepper,evm.TU.Pepper.v.1.55.chr06.33,1722,2,1,769.5,183.0,0.8937282229965157,0.39547038327526135
Pepper,evm.TU.Pepper.v.1.55.chr06.34,1807,3,2,557.0,68.0,0.9247371333702269,0.3857221914775872
Pepper,evm.TU.Pepper.v.1.55.chr06.35,798,1,0,798.0,0.0,1.0,0.37593984962406013
Pepper,evm.TU.Pepper.v.1.55.chr06.36,2133,4,3,438.0,127.0,0.8213783403656821,0.3909985935302391
Pepper,evm.TU.Pepper.v.1.55.chr06.37,1959,4,3,384.75,140.0,0.7856049004594181,0.3818274629913221
Pepper,evm.TU.Pepper.v.1.55.chr06.38,4714,5,4,583.2,449.5,0.618582944420874,0.3697496817988969
Pepper,evm.TU.Pepper.v.1.55.chr06.39,1613,2,1,550.5,512.0,0.6825790452572845,0.3918164910105394
Pepper,evm.TU.Pepper.v.1.55.chr06.40,5841,5,4,811.2,446.25,0.6944016435541859,0.3889744906694059
Pepper,evm.TU.Pepper.v.1.55.chr06.41,1747,3,2,487.0,143.0,0.8362907842014883,0.3983972524327418
Pepper,evm.TU.Pepper.v.1.55.chr06.42,2634,3,2,641.0,355.5,0.7300683371298405,0.3701594533029613
Pepper,evm.TU.Pepper.v.1.55.chr06.43,1269,1,0,1269.0,0.0,1.0,0.38534278959810875
Pepper,evm.TU.Pepper.v.1.55.chr06.44,1045,2,1,430.5,184.0,0.8239234449760765,0.38564593301435407
Pepper,evm.TU.Pepper.v.1.55.chr06.45,2236,4,3,381.75,236.33333333333334,0.6829159212880143,0.38372093023255816
Pepper,evm.TU.Pepper.v.1.55.chr06.46,1510,2,1,721.5,67.0,0.9556291390728476,0.3841059602649007
Pepper,evm.TU.Pepper.v.1.55.chr06.47,2062,4,3,439.5,101.33333333333333,0.8525703200775946,0.3802133850630456
Pepper,evm.TU.Pepper.v.1.55.chr06.48,4769,2,1,1695.0,1379.0,0.7108408471377647,0.3774376179492556
Pepper,evm.TU.Pepper.v.1.55.chr06.49,1401,1,0,1401.0,0.0,1.0,0.38615274803711636
Pepper,evm.TU.Pepper.v.1.55.chr06.50,483,1,0,483.0,0.0,1.0,0.40165631469979296
Pepper,evm.TU.Pepper.v.1.55.chr06.51,3149,4,3,468.0,425.6666666666667,0.5944744363289933,0.36773578913940935
Pepper,evm.TU.Pepper.v.1.55.chr06.52,3033,1,0,3033.0,0.0,1.0,0.3910319815364326
Pepper,evm.TU.Pepper.v.1.55.chr06.53,5348,9,8,380.3333333333333,240.625,0.6400523560209425,0.38481675392670156
Pepper,evm.TU.Pepper.v.1.55.chr06.54,3818,4,3,825.0,172.66666666666666,0.8643268727082242,0.3821372446306967
Pepper,evm.TU.Pepper.v.1.55.chr06.55,1574,4,3,242.25,201.66666666666666,0.6156289707750953,0.40660736975857686
Pepper,evm.TU.Pepper.v.1.55.chr06.56,2589,5,4,423.0,118.5,0.816917728852839,0.3630745461568173
Pepper,evm.TU.Pepper.v.1.55.chr06.57,2285,3,2,685.0,115.0,0.899343544857768,0.37899343544857766
Pepper,evm.TU.Pepper.v.1.55.chr06.58,1751,3,2,520.0,95.5,0.8909194745859509,0.384351798972016
Pepper,evm.TU.Pepper.v.1.55.chr06.59,1156,3,2,325.0,90.5,0.8434256055363322,0.39273356401384085
Pepper,evm.TU.Pepper.v.1.55.chr06.60,21603,9,8,609.6666666666666,2014.5,0.253992501041522,0.37189279266768505
Pepper,evm.TU.Pepper.v.1.55.chr06.61,349,1,0,349.0,0.0,1.0,0.36962750716332377
Pepper,evm.TU.Pepper.v.1.55.chr06.62,1266,1,0,1266.0,0.0,1.0,0.39178515007898895
Pepper,evm.TU.Pepper.v.1.55.chr06.63,2256,1,0,2256.0,0.0,1.0,0.38120567375886527
Pepper,evm.TU.Pepper.v.1.55.chr06.64,2194,5,4,217.8,276.25,0.49635369188696443,0.3787602552415679
Pepper,evm.TU.Pepper.v.1.55.chr06.65,2544,2,1,1032.0,480.0,0.8113207547169812,0.38404088050314467
Pepper,evm.TU.Pepper.v.1.55.chr06.66,532,2,1,223.5,85.0,0.8402255639097744,0.38533834586466165
Pepper,evm.TU.Pepper.v.1.55.chr06.67,2702,4,3,422.25,337.6666666666667,0.6250925240562546,0.38860103626943004
Pepper,evm.TU.Pepper.v.1.55.chr06.68,552,3,2,101.0,124.5,0.5489130434782609,0.3641304347826087
Pepper,evm.TU.Pepper.v.1.55.chr06.69,814,2,1,375.0,64.0,0.9213759213759214,0.36732186732186733
Pepper,evm.TU.Pepper.v.1.55.chr06.70,2380,2,1,1140.0,100.0,0.957983193277311,0.380672268907563
Pepper,evm.TU.Pepper.v.1.55.chr06.71,4378,5,4,675.0,250.75,0.7708999543170397,0.3663773412517131
Pepper,evm.TU.Pepper.v.1.55.chr06.72,2398,2,1,221.5,1955.0,0.1847372810675563,0.34737281067556297
Pepper,evm.TU.Pepper.v.1.55.chr06.73,2445,4,3,437.25,232.0,0.7153374233128834,0.3803680981595092
Pepper,evm.TU.Pepper.v.1.55.chr06.74,8352,4,3,171.75,2555.0,0.08225574712643678,0.3423132183908046
Pepper,evm.TU.Pepper.v.1.55.chr06.75,2519,7,6,168.0,223.83333333333334,0.4668519253672092,0.36601826121476777
Pepper,evm.TU.Pepper.v.1.55.chr06.76,553,2,1,231.0,91.0,0.8354430379746836,0.4321880650994575
Pepper,evm.TU.Pepper.v.1.55.chr06.77,2612,6,5,359.5,91.0,0.8258039816232772,0.40888208269525267
Pepper,evm.TU.Pepper.v.1.55.chr06.78,11331,2,1,1321.5,8688.0,0.2332539052157797,0.2792339599329274
Pepper,evm.TU.Pepper.v.1.55.chr06.79,237,1,0,237.0,0.0,1.0,0.4472573839662447
Pepper,evm.TU.Pepper.v.1.55.chr06.80,1983,5,4,322.2,93.0,0.8124054462934948,0.394856278366112
Pepper,evm.TU.Pepper.v.1.55.chr06.81,6414,6,5,638.5,516.6,0.5972871842843779,0.36981602743997505
Pepper,evm.TU.Pepper.v.1.55.chr06.82,610,2,1,268.5,73.0,0.8803278688524591,0.3885245901639344
Pepper,evm.TU.Pepper.v.1.55.chr06.83,2236,4,3,304.5,339.3333333333333,0.5447227191413238,0.3680679785330948
Pepper,evm.TU.Pepper.v.1.55.chr06.84,610,2,1,267.0,76.0,0.8754098360655738,0.3836065573770492
Pepper,evm.TU.Pepper.v.1.55.chr06.85,11442,9,8,252.0,1146.75,0.19821709491347667,0.3237196294354134
Pepper,evm.TU.Pepper.v.1.55.chr06.86,342,1,0,342.0,0.0,1.0,0.4298245614035088
Pepper,evm.TU.Pepper.v.1.55.chr06.87,10524,14,13,346.92857142857144,435.9230769230769,0.46151653363740025,0.3652603572786013
Pepper,evm.TU.Pepper.v.1.55.chr06.88,6403,6,5,412.5,785.6,0.38653756051850696,0.35014836795252224
Pepper,evm.TU.Pepper.v.1.55.chr06.89,1914,4,3,234.75,325.0,0.49059561128526646,0.3871473354231975
Pepper,evm.TU.Pepper.v.1.55.chr06.90,9108,5,4,261.0,1950.75,0.1432806324110672,0.33816425120772947
Pepper,evm.TU.Pepper.v.1.55.chr06.91,5678,5,4,455.4,850.25,0.4010214864388869,0.3712574850299401
Pepper,evm.TU.Pepper.v.1.55.chr06.92,19101,14,13,326.14285714285717,1118.076923076923,0.2390450761740223,0.3677294382493063
Pepper,evm.TU.Pepper.v.1.55.chr09.1,2664,1,0,2664.0,0.0,1.0,0.41854354354354356
